168	6	28	89.2202	-79.2112
169	6	29	98.8263	-79.2112
170	6	30	108.432	-79.2112
171	6	31	118.038	-79.2112
172	6	32	127.645	-79.2112
173	6	33	137.251	-79.2112
174	6	34	146.857	-79.2112
175	6	35	156.463	-79.2112
176	6	36	166.069	-79.2112
177	6	37	175.675	-79.2112
178	6	38	185.281	-79.2112
179	7	0	-179.75	-77.413
180	7	1	-171.499	-77.413
181	7	2	-163.247	-77.413
182	7	3	-154.996	-77.413
183	7	4	-146.744	-77.413
184	7	5	-138.493	-77.413
185	7	6	-130.241	-77.413
186	7	7	-121.99	-77.413
187	7	8	-113.739	-77.413
188	7	9	-105.487	-77.413
189	7	10	-97.2358	-77.413
190	7	11	-88.9844	-77.413
191	7	12	-80.733	-77.413
192	7	13	-72.4815	-77.413
193	7	14	-64.2301	-77.413
194	7	15	-55.9787	-77.413
195	7	16	-47.7273	-77.413
196	7	17	-39.4759	-77.413
197	7	18	-31.2244	-77.413
198	7	19	-22.973	-77.413
199	7	20	-14.7216	-77.413
200	7	21	-6.47017	-77.413
201	7	22	1.78125	-77.413
202	7	23	10.0327	-77.413
203	7	24	18.2841	-77.413
204	7	25	26.5355	-77.413
205	7	26	34.7869	-77.413
206	7	27	43.0384	-77.413
207	7	28	51.2898	-77.413
208	7	29	59.5412	-77.413
209	7	30	67.7926	-77.413
210	7	31	76.044	-77.413
211	7	32	84.2955	-77.413
212	7	33	92.5469	-77.413
213	7	34	100.798	-77.413
214	7	35	109.05	-77.413
215	7	36	117.301	-77.413
216	7	37	125.553	-77.413
217	7	38	133.804	-77.413
218	7	39	142.055	-77.413
219	7	40	150.307	-77.413
220	7	41	158.558	-77.413
221	7	42	166.81	-77.413
222	7	43	175.061	-77.413
223	7	44	183.313	-77.413
224	8	0	-179.75	-75.6149
225	8	1	-172.512	-75.6149
226	8	2	-165.274	-75.6149
227	8	3	-158.036	-75.6149
228	8	4	-150.799	-75.6149
229	8	5	-143.561	-75.6149
230	8	6	-136.323	-75.6149
231	8	7	-129.085	-75.6149
232	8	8	-121.847	-75.6149
233	8	9	-114.609	-75.6149
234	8	10	-107.371	-75.6149
235	8	11	-100.134	-75.6149
236	8	12	-92.8957	-75.6149
237	8	13	-85.6578	-75.6149
238	8	14	-78.42	-75.6149
239	8	15	-71.1821	-75.6149
240	8	16	-63.9443	-75.6149
241	8	17	-56.7064	-75.6149
242	8	18	-49.4686	-75.6149
243	8	19	-42.2307	-75.6149
244	8	20	-34.9928	-75.6149
245	8	21	-27.755	-75.6149
246	8	22	-20.5171	-75.6149
247	8	23	-13.2793	-75.6149
248	8	24	-6.04141	-75.6149
249	8	25	1.19645	-75.6149
250	8	26	8.4343	-75.6149
251	8	27	15.6722	-75.6149
252	8	28	22.91	-75.6149
253	8	29	30.1479	-75.6149
254	8	30	37.3857	-75.6149
255	8	31	44.6236	-75.6149
256	8	32	51.8614	-75.6149
257	8	33	59.0993	-75.6149
258	8	34	66.3372	-75.6149
259	8	35	73.575	-75.6149
260	8	36	80.8129	-75.6149
261	8	37	88.0507	-75.6149
262	8	38	95.2886	-75.6149
263	8	39	102.526	-75.6149
264	8	40	109.764	-75.6149
265	8	41	117.002	-75.6149
266	8	42	124.24	-75.6149
267	8	43	131.478	-75.6149
268	8	44	138.716	-75.6149
269	8	45	145.954	-75.6149
270	8	46	153.191	-75.6149
271	8	47	160.429	-75.6149
272	8	48	167.667	-75.6149
273	8	49	174.905	-75.6149
274	8	50	182.143	-75.6149
275	9	0	-179.75	-73.8168
276	9	1	-173.298	-73.8168
277	9	2	-166.847	-73.8168
278	9	3	-160.395	-73.8168
279	9	4	-153.943	-73.8168
280	9	5	-147.491	-73.8168
281	9	6	-141.04	-73.8168
282	9	7	-134.588	-73.8168
283	9	8	-128.136	-73.8168
284	9	9	-121.685	-73.8168
285	9	10	-115.233	-73.8168
286	9	11	-108.781	-73.8168
287	9	12	-102.329	-73.8168
288	9	13	-95.8777	-73.8168
289	9	14	-89.426	-73.8168
290	9	15	-82.9743	-73.8168
291	9	16	-76.5226	-73.8168
292	9	17	-70.0708	-73.8168
293	9	18	-63.6191	-73.8168
294	9	19	-57.1674	-73.8168
295	9	20	-50.7157	-73.8168
296	9	21	-44.264	-73.8168
297	9	22	-37.8123	-73.8168
298	9	23	-31.3606	-73.8168
299	9	24	-24.9088	-73.8168
300	9	25	-18.4571	-73.8168
301	9	26	-12.0054	-73.8168
302	9	27	-5.55369	-73.8168
303	9	28	0.898025	-73.8168
304	9	29	7.34974	-73.8168
305	9	30	13.8015	-73.8168
306	9	31	20.2532	-73.8168
307	9	32	26.7049	-73.8168
308	9	33	33.1566	-73.8168
309	9	34	39.6083	-73.8168
310	9	35	46.06	-73.8168
311	9	36	52.5117	-73.8168
312	9	37	58.9635	-73.8168
313	9	38	65.4152	-73.8168
314	9	39	71.8669	-73.8168
315	9	40	78.3186	-73.8168
316	9	41	84.7703	-73.8168
317	9	42	91.222	-73.8168
318	9	43	97.6738	-73.8168
319	9	44	104.125	-73.8168
320	9	45	110.577	-73.8168
321	9	46	117.029	-73.8168
322	9	47	123.481	-73.8168
323	9	48	129.932	-73.8168
324	9	49	136.384	-73.8168
325	9	50	142.836	-73.8168
326	9	51	149.287	-73.8168
327	9	52	155.739	-73.8168
328	9	53	162.191	-73.8168
329	9	54	168.643	-73.8168
330	9	55	175.094	-73.8168
331	9	56	181.546	-73.8168
332	10	0	-179.75	-72.0186
333	10	1	-173.925	-72.0186
334	10	2	-168.1	-72.0186
335	10	3	-162.276	-72.0186
336	10	4	-156.451	-72.0186
337	10	5	-150.626	-72.0186
338	10	6	-144.801	-72.0186
339	10	7	-138.976	-72.0186
340	10	8	-133.152	-72.0186
341	10	9	-127.327	-72.0186
342	10	10	-121.502	-72.0186
343	10	11	-115.677	-72.0186
344	10	12	-109.853	-72.0186
345	10	13	-104.028	-72.0186
346	10	14	-98.2029	-72.0186
347	10	15	-92.3782	-72.0186
348	10	16	-86.5534	-72.0186
349	10	17	-80.7286	-72.0186
350	10	18	-74.9038	-72.0186
351	10	19	-69.079	-72.0186
352	10	20	-63.2542	-72.0186
353	10	21	-57.4294	-72.0186
354	10	22	-51.6046	-72.0186
355	10	23	-45.7798	-72.0186
356	10	24	-39.9551	-72.0186
357	10	25	-34.1303	-72.0186
358	10	26	-28.3055	-72.0186
359	10	27	-22.4807	-72.0186
360	10	28	-16.6559	-72.0186
361	10	29	-10.8311	-72.0186
362	10	30	-5.00631	-72.0186
363	10	31	0.818477	-72.0186
364	10	32	6.64327	-72.0186
365	10	33	12.4681	-72.0186
366	10	34	18.2928	-72.0186
367	10	35	24.1176	-72.0186
368	10	36	29.9424	-72.0186
369	10	37	35.7672	-72.0186
370	10	38	41.592	-72.0186
371	10	39	47.4168	-72.0186
372	10	40	53.2416	-72.0186
373	10	41	59.0664	-72.0186
374	10	42	64.8912	-72.0186
375	10	43	70.716	-72.0186
376	10	44	76.5407	-72.0186
377	10	45	82.3655	-72.0186
378	10	46	88.1903	-72.0186
379	10	47	94.0151	-72.0186
380	10	48	99.8399	-72.0186
381	10	49	105.665	-72.0186
382	10	50	111.489	-72.0186
383	10	51	117.314	-72.0186
384	10	52	123.139	-72.0186
385	10	53	128.964	-72.0186
386	10	54	134.789	-72.0186
387	10	55	140.613	-72.0186
388	10	56	146.438	-72.0186
389	10	57	152.263	-72.0186
390	10	58	158.088	-72.0186
391	10	59	163.913	-72.0186
392	10	60	169.737	-72.0186
393	10	61	175.562	-72.0186
394	10	62	181.387	-72.0186
395	11	0	-179.75	-70.2205
396	11	1	-174.436	-70.2205
397	11	2	-169.123	-70.2205
398	11	3	-163.809	-70.2205
399	11	4	-158.495	-70.2205
400	11	5	-153.182	-70.2205
401	11	6	-147.868	-70.2205
402	11	7	-142.554	-70.2205
403	11	8	-137.241	-70.2205
404	11	9	-131.927	-70.2205
405	11	10	-126.613	-70.2205
406	11	11	-121.3	-70.2205
407	11	12	-115.986	-70.2205
408	11	13	-110.672	-70.2205
409	11	14	-105.358	-70.2205
410	11	15	-100.045	-70.2205
411	11	16	-94.7311	-70.2205
412	11	17	-89.4174	-70.2205
413	11	18	-84.1037	-70.2205
414	11	19	-78.79	-70.2205
415	11	20	-73.4764	-70.2205
416	11	21	-68.1627	-70.2205
417	11	22	-62.849	-70.2205
418	11	23	-57.5353	-70.2205
419	11	24	-52.2216	-70.2205
420	11	25	-46.908	-70.2205
421	11	26	-41.5943	-70.2205
422	11	27	-36.2806	-70.2205
423	11	28	-30.9669	-70.2205
424	11	29	-25.6532	-70.2205
425	11	30	-20.3396	-70.2205
426	11	31	-15.0259	-70.2205
427	11	32	-9.71219	-70.2205
428	11	33	-4.39851	-70.2205
429	11	34	0.915176	-70.2205
430	11	35	6.22886	-70.2205
431	11	36	11.5425	-70.2205
432	11	37	16.8562	-70.2205
433	11	38	22.1699	-70.2205
434	11	39	27.4836	-70.2205
435	11	40	32.7973	-70.2205
436	11	41	38.1109	-70.2205
437	11	42	43.4246	-70.2205
438	11	43	48.7383	-70.2205
439	11	44	54.052	-70.2205
440	11	45	59.3657	-70.2205
441	11	46	64.6794	-70.2205
442	11	47	69.993	-70.2205
443	11	48	75.3067	-70.2205
444	11	49	80.6204	-70.2205
445	11	50	85.9341	-70.2205
446	11	51	91.2478	-70.2205
447	11	52	96.5614	-70.2205
448	11	53	101.875	-70.2205
449	11	54	107.189	-70.2205
450	11	55	112.502	-70.2205
451	11	56	117.816	-70.2205
452	11	57	123.13	-70.2205
453	11	58	128.444	-70.2205
454	11	59	133.757	-70.2205
455	11	60	139.071	-70.2205
456	11	61	144.385	-70.2205
457	11	62	149.698	-70.2205
458	11	63	155.012	-70.2205
459	11	64	160.326	-70.2205
460	11	65	165.639	-70.2205
461	11	66	170.953	-70.2205
462	11	67	176.267	-70.2205
463	11	68	181.58	-70.2205
464	12	0	-179.75	-68.4224
465	12	1	-174.861	-68.4224
466	12	2	-169.971	-68.4224
467	12	3	-165.082	-68.4224
468	12	4	-160.192	-68.4224
469	12	5	-155.303	-68.4224
470	12	6	-150.413	-68.4224
471	12	7	-145.524	-68.4224
472	12	8	-140.634	-68.4224
473	12	9	-135.745	-68.4224
474	12	10	-130.855	-68.4224
475	12	11	-125.966	-68.4224
476	12	12	-121.076	-68.4224
477	12	13	-116.187	-68.4224
478	12	14	-111.298	-68.4224
479	12	15	-106.408	-68.4224
480	12	16	-101.519	-68.4224
481	12	17	-96.6292	-68.4224
482	12	18	-91.7397	-68.4224
483	12	19	-86.8502	-68.4224
484	12	20	-81.9608	-68.4224
485	12	21	-77.0713	-68.4224
486	12	22	-72.1819	-68.4224
487	12	23	-67.2924	-68.4224
488	12	24	-62.4029	-68.4224
489	12	25	-57.5135	-68.4224
490	12	26	-52.624	-68.4224
491	12	27	-47.7346	-68.4224
492	12	28	-42.8451	-68.4224
493	12	29	-37.9556	-68.4224
494	12	30	-33.0662	-68.4224
495	12	31	-28.1767	-68.4224
496	12	32	-23.2872	-68.4224
497	12	33	-18.3978	-68.4224
498	12	34	-13.5083	-68.4224
499	12	35	-8.61886	-68.4224
500	12	36	-3.7294	-68.4224
501	12	37	1.16006	-68.4224
502	12	38	6.04952	-68.4224
503	12	39	10.939	-68.4224
504	12	40	15.8284	-68.4224
505	12	41	20.7179	-68.4224
506	12	42	25.6074	-68.4224
507	12	43	30.4968	-68.4224
508	12	44	35.3863	-68.4224
509	12	45	40.2757	-68.4224
510	12	46	45.1652	-68.4224
511	12	47	50.0547	-68.4224
512	12	48	54.9441	-68.4224
513	12	49	59.8336	-68.4224
514	12	50	64.7231	-68.4224
515	12	51	69.6125	-68.4224
516	12	52	74.502	-68.4224
517	12	53	79.3914	-68.4224
518	12	54	84.2809	-68.4224
519	12	55	89.1704	-68.4224
520	12	56	94.0598	-68.4224
521	12	57	98.9493	-68.4224
522	12	58	103.839	-68.4224
523	12	59	108.728	-68.4224
524	12	60	113.618	-68.4224
525	12	61	118.507	-68.4224
526	12	62	123.397	-68.4224
527	12	63	128.286	-68.4224
528	12	64	133.176	-68.4224
529	12	65	138.065	-68.4224
530	12	66	142.954	-68.4224
531	12	67	147.844	-68.4224
532	12	68	152.733	-68.4224
533	12	69	157.623	-68.4224
534	12	70	162.512	-68.4224
535	12	71	167.402	-68.4224
536	12	72	172.291	-68.4224
537	12	73	177.181	-68.4224
538	12	74	182.07	-68.4224
539	13	0	-179.75	-66.6242
540	13	1	-175.218	-66.6242
541	13	2	-170.686	-66.6242
542	13	3	-166.154	-66.6242
543	13	4	-161.622	-66.6242
544	13	5	-157.089	-66.6242
545	13	6	-152.557	-66.6242
546	13	7	-148.025	-66.6242
547	13	8	-143.493	-66.6242
548	13	9	-138.961	-66.6242
549	13	10	-134.429	-66.6242
550	13	11	-129.897	-66.6242
551	13	12	-125.365	-66.6242
552	13	13	-120.833	-66.6242
553	13	14	-116.301	-66.6242
554	13	15	-111.768	-66.6242
555	13	16	-107.236	-66.6242
556	13	17	-102.704	-66.6242
557	13	18	-98.1722	-66.6242
558	13	19	-93.6401	-66.6242
559	13	20	-89.108	-66.6242
560	13	21	-84.5759	-66.6242
561	13	22	-80.0438	-66.6242
562	13	23	-75.5117	-66.6242
563	13	24	-70.9796	-66.6242
564	13	25	-66.4475	-66.6242
565	13	26	-61.9154	-66.6242
566	13	27	-57.3833	-66.6242
567	13	28	-52.8512	-66.6242
568	13	29	-48.3191	-66.6242
569	13	30	-43.787	-66.6242
570	13	31	-39.2549	-66.6242
571	13	32	-34.7228	-66.6242
572	13	33	-30.1907	-66.6242
573	13	34	-25.6586	-66.6242
574	13	35	-21.1265	-66.6242
575	13	36	-16.5944	-66.6242
576	13	37	-12.0622	-66.6242
577	13	38	-7.53015	-66.6242
578	13	39	-2.99805	-66.6242
579	13	40	1.53405	-66.6242
580	13	41	6.06616	-66.6242
581	13	42	10.5983	-66.6242
582	13	43	15.1304	-66.6242
583	13	44	19.6625	-66.6242
584	13	45	24.1946	-66.6242
585	13	46	28.7267	-66.6242
586	13	47	33.2588	-66.6242
587	13	48	37.7909	-66.6242
588	13	49	42.323	-66.6242
589	13	50	46.8551	-66.6242
590	13	51	51.3872	-66.6242
591	13	52	55.9193	-66.6242
592	13	53	60.4514	-66.6242
593	13	54	64.9835	-66.6242
594	13	55	69.5156	-66.6242
595	13	56	74.0477	-66.6242
596	13	57	78.5798	-66.6242
597	13	58	83.1119	-66.6242
598	13	59	87.644	-66.6242
599	13	60	92.1761	-66.6242
600	13	61	96.7082	-66.6242
601	13	62	101.24	-66.6242
602	13	63	105.772	-66.6242
603	13	64	110.304	-66.6242
604	13	65	114.837	-66.6242
605	13	66	119.369	-66.6242
606	13	67	123.901	-66.6242
607	13	68	128.433	-66.6242
608	13	69	132.965	-66.6242
609	13	70	137.497	-66.6242
610	13	71	142.029	-66.6242
611	13	72	146.561	-66.6242
612	13	73	151.093	-66.6242
613	13	74	155.626	-66.6242
614	13	75	160.158	-66.6242
615	13	76	164.69	-66.6242
616	13	77	169.222	-66.6242
617	13	78	173.754	-66.6242
618	13	79	178.286	-66.6242
619	13	80	182.818	-66.6242
620	14	0	-179.75	-64.8261
621	14	1	-175.523	-64.8261
622	14	2	-171.295	-64.8261
623	14	3	-167.068	-64.8261
624	14	4	-162.841	-64.8261
625	14	5	-158.613	-64.8261
626	14	6	-154.386	-64.8261
627	14	7	-150.159	-64.8261
628	14	8	-145.932	-64.8261
629	14	9	-141.704	-64.8261
630	14	10	-137.477	-64.8261
631	14	11	-133.25	-64.8261
632	14	12	-129.022	-64.8261
633	14	13	-124.795	-64.8261
634	14	14	-120.568	-64.8261
635	14	15	-116.34	-64.8261
636	14	16	-112.113	-64.8261
637	14	17	-107.886	-64.8261
638	14	18	-103.659	-64.8261
639	14	19	-99.4313	-64.8261
640	14	20	-95.204	-64.8261
641	14	21	-90.9767	-64.8261
642	14	22	-86.7494	-64.8261
643	14	23	-82.5221	-64.8261
644	14	24	-78.2948	-64.8261
645	14	25	-74.0675	-64.8261
646	14	26	-69.8402	-64.8261
647	14	27	-65.6129	-64.8261
648	14	28	-61.3856	-64.8261
649	14	29	-57.1583	-64.8261
650	14	30	-52.931	-64.8261
651	14	31	-48.7037	-64.8261
652	14	32	-44.4764	-64.8261
